Medições - 8puzzle
Algoritmo A* - sequencial
"8puzzle-easy_1";"sequencial";"sim";18;192;117;77;192;0;122;1;1;0;1;0,000131
"maze_good-1";paralelo - procura exaustiva;6;"sim";22;48;49;7;48;0;45;0;1;0;1;7,6e-05;0,237
"maze_good-1";paralelo - procura exaustiva;8;"sim";22;49;50;10;49;0;45;0;1;0;1;6,4e-05;0,281
"maze_good-2";paralelo - procura exaustiva;2;"sim";50;149;144;14;149;0;143;1;1;0;1;0,000149;0,342
"maze_good-2";paralelo - procura exaustiva;4;"sim";50;161;163;14;161;1;163;1;1;0;1;0,000162;0,315
"maze_good-2";paralelo - procura exaustiva;6;"sim";50;162;164;15;162;0;165;1;1;0;1;0,000143;0,357
"maze_good-2";paralelo - procura exaustiva;8;"sim";50;163;165;14;163;0;165;1;1;0;1;0,000111;0,459
"maze_good-3";paralelo - procura exaustiva;2;"sim";66;287;277;26;287;0;280;2;1;0;1;0,000246;0,398
"maze_good-3";paralelo - procura exaustiva;4;"sim";66;352;346;31;352;1;350;2;1;0;1;0,000259;0,378
"maze_good-3";paralelo - procura exaustiva;6;"sim";66;376;376;31;376;1;383;2;1;0;1;0,000229;0,428
"maze_good-3";paralelo - procura exaustiva;8;"sim";66;384;386;30;384;1;394;1;1;0;1;0,000195;0,503
"maze_good-4";paralelo - procura exaustiva;2;"Sim/Não";"0-130";462;464;20;462;4;478;9;0;0;0;0,000363;0,466
"maze_good-4";paralelo - procura exaustiva;4;"Sim/Não";"0-130";494;506;23;494;11;522;14;0;0;0;0,000383;0,441
"maze_good-4";paralelo - procura exaustiva;6;"sim";130;512;522;24;512;8;538;10;1;0;1;0,000355;0,476
"maze_good-4";paralelo - procura exaustiva;8;"sim";130;515;526;26;515;10;544;12;1;0;1;0,000311;0,543
"maze_good-5";paralelo - procura exaustiva;2;"sim";174;713;702;27;713;0;715;2;1;0;1;0,000528;0,496
"maze_good-5";paralelo - procura exaustiva;4;"sim";174;797;794;36;797;3;809;6;1;0;1;0,000505;0,519
"maze_good-5";paralelo - procura exaustiva;6;"sim";174;837;842;35;837;7;860;9;1;0;1;0,000509;0,515
"maze_good-5";paralelo - procura exaustiva;8;"sim";174;848;854;35;848;6;872;8;1;0;1;0,00043;0,609
"maze_good-6";paralelo - procura exaustiva;2;"Sim/Não";"0-162";799;792;40;799;6;817;15;0;0;0;0,000587;0,506
"maze_good-6";paralelo - procura exaustiva;4;"sim";162;841;855;53;841;21;886;29;1;0;1;0,000512;0,58
"maze_good-6";paralelo - procura exaustiva;6;"sim";162;939;955;50;939;20;991;24;1;0;1;0,000486;0,611
"maze_good-6";paralelo - procura exaustiva;8;"sim";162;980;1001;51;980;24;1037;29;1;0;1;0,000443;0,67
